 235236	1|4|7|5|2|15|1	1296
 235076	0|4|2|4|3|15|8	50
 233944	1|5|8|4|0|8|9	1694
 233808	0|6|2|4|4|5|13	679
 231282	0|4|6|6|2|5|11	237
 229976	0|4|7|5|2|5|12	301
 229250	0|6|4|4|2|9|9	716
 229184	0|6|4|4|2|10|8	717
 228856	1|4|8|5|1|7|9	1337
 228584	1|5|7|5|0|14|2	1687
 228522	0|5|6|4|2|6|12	587
 227636	1|4|8|4|2|13|4	1332
 226789	1|4|10|4|0|5|12	1369
 225408	0|4|6|8|0|14|0	268
 223584	0|6|6|4|0|13|5	775
 222804	1|4|5|5|4|5|11	1101
 221184	0|7|2|6|0|15|1	808
 220612	0|7|3|4|1|15|3	819
 219648	0|4|7|7|0|14|1	332
 219496	0|5|5|5|2|8|9	546
 218480	0|5|6|5|1|12|5	604
 214819	0|6|4|4|2|5|13	712
 214048	0|4|6|6|2|10|6	242
 213756	1|4|10|4|0|7|10	1371
 210384	1|4|5|5|4|7|9	1103
 209063	0|5|6|5|1|6|11	598
 208896	1|4|6|4|4|5|12	1184
 207864	0|4|8|6|0|12|4	373
 207796	1|4|9|5|0|7|9	1365
 207360	0|5|2|8|2|5|9	467
 202830	0|6|6|4|0|14|4	776
 202163	1|5|1|4|2|13|9	1383
 201984	1|5|3|6|3|14|1	1455
 200192	1|4|6|5|3|11|5	1212
 199936	0|7|4|4|0|15|3	842
 198734	0|4|6|5|3|13|4	223
 197548	1|4|7|4|3|13|4	1272
 196080	0|4|6|6|2|7|9	239
 195508	0|4|8|6|0|8|8	369
 194022	0|5|6|4|2|14|4	595
 193878	0|4|8|5|1|7|10	357
 193564	1|4|7|4|3|7|10	1266
 193551	0|5|7|4|1|6|12	620
 193360	0|5|6|4|2|13|5	594
 191048	1|4|7|6|1|13|2	1305
 189488	0|5|7|5|0|9|8	634
 189366	0|6|5|4|1|5|13	745
 186516	1|4|6|5|3|5|11	1206
 186368	0|5|6|6|0|14|2	617
 186368	0|5|4|8|0|14|0	510
 186368	0|5|4|7|1|14|1	507
 186120	1|5|8|4|0|12|5	1698
 184192	1|4|4|7|3|13|1	1035
 184140	1|4|2|4|3|13|9	934
 182561	0|6|4|4|2|7|11	714
 182350	0|4|6|6|2|12|4	244
 181936	0|4|8|5|1|5|12	355
 179912	1|5|7|5|0|15|1	1688
 178376	0|4|8|5|1|10|7	360
 178221	0|5|7|5|0|7|10	632
 178186	0|5|1|6|3|10|8	433
 177788	0|4|8|6|0|6|10	367
 177585	0|4|7|6|1|5|11	312
 177544	0|4|8|6|0|10|6	371
 176960	0|6|5|4|1|10|8	750
 176186	0|4|6|6|2|6|10	238
 175936	0|5|5|5|2|10|7	548
 175628	0|4|6|5|3|11|6	221
 175432	0|4|7|5|2|10|7	306
 173356	0|5|10|6|5|7|0	653
 171671	0|5|8|4|0|11|7	647
 170692	0|5|7|4|1|8|10	622
 170579	0|6|6|4|0|8|10	770
 170538	1|5|1|4|0|15|9	1379
 170458	0|5|2|4|0|15|9	443
 170432	0|6|4|4|2|12|6	719
 169294	1|5|7|4|1|14|3	1676
 169152	1|4|5|5|4|9|7	1105
 168624	0|6|5|5|0|6|11	757
 168192	0|4|7|7|0|10|5	328
 166625	0|6|5|4|1|7|11	747
 166358	0|6|4|4|2|8|10	715
 165996	0|4|2|4|4|14|8	52
 165858	0|4|6|4|4|11|7	199
 165504	0|7|3|4|1|10|8	814
 165500	1|4|8|4|2|7|10	1326
 164880	0|7|4|4|0|7|11	834
 164672	0|5|6|5|1|14|3	606
 164393	1|6|1|5|4|6|10	1732
 164168	1|4|7|5|2|7|9	1288
 163216	1|5|8|4|0|13|4	1699
 162822	0|5|5|5|2|7|10	545
 162742	0|4|1|5|3|15|7	16
 161988	0|4|1|5|4|14|7	18
 161845	0|4|7|5|2|7|10	303
 160848	1|4|6|5|3|13|3	1214
 159744	0|6|5|5|0|12|5	763
 159280	1|5|4|4|4|9|8	1487
 158304	0|6|5|4|1|9|9	749
 158153	1|5|8|4|0|9|8	1695
 157818	1|4|7|4|3|5|12	1264
 157136	0|5|6|5|1|8|9	600
 156722	0|4|3|6|3|9|9	107
 156304	1|5|3|6|3|15|0	1456
 156172	1|4|6|5|3|7|9	1208
 155880	1|4|5|5|4|6|10	1102
 154636	0|5|7|4|1|13|5	627
 154200	1|5|6|4|2|14|3	1642
 154112	1|5|4|4|4|8|9	1486
 154056	1|6|6|4|0|14|3	1905
 153480	1|4|6|4|4|13|4	1192
 153292	1|4|7|5|2|11|5	1292
 153060	1|6|3|4|3|14|3	1774
 152974	0|5|7|5|0|13|4	638
 152936	0|6|4|4|2|14|4	721
 152212	0|5|6|4|2|12|6	593
 151290	1|5|1|4|1|14|9	1381
 151238	1|4|6|4|4|7|10	1186
 150720	1|4|5|5|4|8|8	1104
 150486	1|5|5|4|3|15|2	1578
 150292	1|6|10|4|5|6|2	1946
 150014	1|4|8|4|0|5|14	1313
 149859	0|4|7|6|1|7|9	314
 149168	0|4|9|5|0|13|4	396
 148786	1|4|9|5|0|6|10	1364
 147558	0|7|4|4|0|9|9	836
 147328	1|4|6|6|2|14|1	1237
 147276	0|6|4|5|1|14|3	732
 147168	1|6|2|5|3|15|1	1746
 146616	1|5|9|6|4|8|0	1709
 146240	0|5|5|5|2|9|8	547
 146232	0|6|6|4|0|6|12	768
 146148	0|6|5|5|0|8|9	759
 145339	1|4|9|4|1|10|7	1357
 144120	0|5|6|6|0|7|9	610
 143872	1|4|6|4|4|12|5	1191
 143360	0|4|5|8|1|13|1	173
 143028	1|4|5|7|2|14|0	1154
 142880	0|4|6|6|2|13|3	245
 142336	0|6|3|7|0|14|1	700
 141803	1|5|7|5|0|5|11	1678
 141774	0|7|1|4|3|5|13	793
 139968	0|7|1|6|1|6|10	799
 139648	1|4|7|5|2|13|3	1294
 139160	0|6|6|4|0|12|6	774
 138724	1|4|7|6|1|10|5	1302
 138422	1|4|8|5|1|6|10	1336
 138106	0|4|7|7|0|6|9	324
 138069	0|5|6|4|2|8|10	589
 136915	1|6|6|4|0|6|11	1897
 136892	0|4|3|4|2|14|9	88
 136737	1|5|7|4|1|6|11	1668
 135440	1|5|6|4|2|15|2	1643
 134160	0|4|6|6|2|8|8	240
 133456	1|5|7|5|0|11|5	1684
 133286	0|6|3|4|3|5|13	692
 132964	1|5|5|4|3|14|3	1577
 132760	0|4|3|4|3|13|9	90
 131796	1|5|8|4|0|11|6	1697
 131563	0|5|7|4|1|12|6	626
 131072	1|5|5|7|0|14|0	1621
 130106	0|4|8|5|1|13|4	363
 129408	1|4|7|7|0|11|3	1311
 129310	1|5|8|4|0|7|10	1693
 128992	0|6|5|5|0|14|3	765
 128632	0|6|1|4|5|5|13	660
 128500	1|6|6|4|0|15|2	1906
 128410	1|4|6|4|4|11|6	1190
 127048	1|4|8|5|1|10|6	1340
 124776	0|5|1|5|6|5|12	426
 124416	0|6|1|8|1|5|9	672
 123840	0|4|6|6|2|11|5	243
 123816	0|6|4|4|2|13|5	720
 122688	1|5|10|5|4|8|1	1714
 122624	1|4|4|8|2|13|0	1040
 122112	0|6|4|5|1|12|5	730
 121712	1|4|8|6|0|6|9	1347
 120004	0|5|7|5|0|10|7	635
 119120	0|4|1|7|4|10|7	37
 118604	0|4|8|6|0|13|3	374
 118544	0|4|6|7|1|12|3	255
 118156	1|5|7|4|1|9|8	1671
 117984	1|4|2|4|2|14|9	932
 117504	0|5|6|6|0|11|5	614
 117056	1|5|6|6|0|14|1	1664
 116731	0|7|3|4|1|5|13	809
 116386	1|5|7|4|1|8|9	1670
 116304	0|4|3|4|1|15|9	86
 116226	0|7|4|4|0|10|8	837
 115842	0|4|7|5|2|13|4	309
 115776	1|5|7|5|0|13|3	1686
 114346	1|4|7|6|1|6|9	1298
 114176	1|4|6|8|0|11|2	1252
 113110	1|4|8|5|1|9|7	1339
 112282	1|5|4|4|4|6|11	1484
 111700	1|5|6|4|2|8|9	1636
 110592	0|8|2|4|0|15|3	883
 110592	0|7|3|5|0|14|3	829
 110592	0|7|3|5|0|12|5	827
 110528	0|4|6|7|1|10|5	253
 110284	0|4|7|7|0|12|3	330
 110272	0|7|3|4|1|9|9	813
 109952	1|5|5|4|3|8|9	1571
 109824	1|5|6|4|2|6|11	1634
 109800	0|5|6|6|0|5|11	608
 109768	0|6|1|4|0|14|9	655
 109752	1|5|4|4|4|11|6	1489
 109558	1|5|4|4|4|7|10	1485
 109512	0|5|7|5|0|11|6	636
 108972	0|7|3|4|1|7|11	811
 108544	1|5|3|7|2|14|0	1460
 107920	1|4|7|4|3|12|5	1271
 107776	1|5|5|5|2|14|2	1599
 107496	1|5|5|4|3|9|8	1572
 106992	0|6|4|5|1|6|11	724
 106902	1|5|6|5|1|14|2	1653
 106896	1|4|7|5|2|8|8	1289
 106436	0|4|7|6|1|12|4	319
 106108	0|5|7|5|0|5|12	630
 106020	1|4|8|4|2|11|6	1330
 105822	0|7|4|4|0|5|13	832
 105402	0|5|2|6|2|9|9	462
 105224	0|7|4|4|0|13|5	840
 104723	0|6|5|4|1|6|12	746
 104272	1|4|1|5|3|13|8	899
 104256	0|4|2|6|4|10|8	71
 103832	0|5|6|5|1|9|8	601
 103680	0|6|1|6|1|9|9	668
 103672	1|5|7|5|0|7|9	1680
 103334	0|4|6|4|2|12|8	189
 103296	1|4|8|5|1|8|8	1338
 102828	0|4|7|6|1|10|6	317
 102488	1|5|5|4|3|6|11	1569
 102088	1|4|6|5|3|8|8	1209
 101824	1|6|1|6|3|5|10	1734
 101736	1|4|7|4|3|11|6	1270
 100213	1|4|3|5|4|5|13	989
  99788	0|7|1|4|1|10|10	792
  99260	0|4|7|6|1|8|8	315
  99176	0|5|2|4|6|5|13	450
  98576	1|4|7|5|2|9|7	1290
  98244	0|4|8|4|0|11|9	339
  98208	0|4|7|6|1|11|5	318
  97792	1|4|6|7|1|13|1	1247
  97792	1|4|5|8|1|13|0	1163
  97764	1|6|4|6|0|15|0	1864
  97454	0|6|5|4|1|14|4	754
  97440	1|6|8|6|5|6|0	1937
  96592	1|4|2|4|1|15|9	930
  96112	1|5|4|5|3|13|3	1513
  96108	1|6|5|5|0|14|2	1888
  95664	0|5|5|6|1|10|6	559
  95344	1|4|7|6|1|11|4	1303
  95344	0|4|6|4|2|11|9	188
  94828	0|4|8|4|0|12|8	340
  94494	0|5|5|6|1|5|11	554
  94320	1|5|4|4|4|13|4	1491
  94208	1|6|2|6|2|14|1	1748
  94138	1|4|6|5|1|5|13	1195
  94128	0|7|3|4|1|14|4	818
  94058	0|4|8|4|0|7|13	335
  93264	0|4|6|7|1|6|9	249
  93209	0|5|6|5|1|5|12	597
  93184	0|5|5|7|0|12|3	572
  93184	0|5|4|8|0|13|1	509
  92270	1|4|5|5|2|5|13	1090
  92230	0|7|4|4|0|14|4	841
  92144	1|6|9|5|5|6|1	1943
  91907	1|5|6|5|1|5|11	1644
  91232	1|4|5|6|3|9|6	1127
  91200	1|6|5|4|1|14|3	1877
  89856	0|6|4|5|1|8|9	726
  89648	0|5|2|4|1|14|9	445
  89584	1|5|9|6|5|7|0	1710
  89323	0|5|5|5|2|13|4	551
  89088	0|5|5|7|0|10|5	570
  88972	0|4|8|6|0|9|7	370
  88960	0|4|6|6|2|9|7	241
  88776	0|7|3|5|0|6|11	821
  88520	1|4|5|5|4|12|4	1108
  87602	0|5|6|6|0|8|8	611
  86661	1|6|6|4|0|12|5	1903
  86608	0|5|6|6|0|13|3	616
  86442	0|6|5|5|0|9|8	760
  86208	0|5|5|6|1|7|9	556
  85852	0|5|6|6|0|12|4	615
  85532	0|4|8|4|2|11|7	350
  85488	0|6|1|4|1|13|9	657
  84872	0|5|5|4|3|11|7	527
  84364	1|5|4|5|3|5|11	1505
  83784	1|6|6|4|0|8|9	1899
  83632	0|5|5|6|1|12|4	561
  83502	1|4|7|5|2|6|10	1287
  83447	1|4|6|4|2|5|14	1173
  82757	0|4|7|6|1|6|10	313
  82748	1|4|1|5|2|14|8	897
  82432	1|5|1|5|1|12|9	1391
  82266	0|4|8|4|0|9|11	337
  82036	0|5|5|5|2|11|6	549
  82008	0|7|3|5|0|8|9	823
  81908	1|4|5|6|3|11|4	1129
  81732	0|4|8|5|1|11|6	361
  81648	0|7|3|4|1|8|10	812
  81608	1|6|3|4|3|8|9	1768
  81548	0|4|7|7|0|7|8	325
  81152	1|5|5|5|2|15|1	1600
  81024	1|4|5|6|3|6|9	1124
  80784	0|6|4|6|0|7|9	736
  80660	0|6|6|4|0|11|7	773
  80568	0|5|5|6|1|6|10	555
  80296	1|5|8|4|0|5|12	1691
  80232	0|5|6|5|1|10|7	602
  79880	0|6|5|4|1|13|5	753
  79760	1|5|4|6|2|15|0	1537
  79522	1|5|7|4|1|13|4	1675
  79440	1|6|3|4|3|9|8	1769
  79134	1|6|6|4|0|9|8	1900
  79047	0|5|2|4|2|13|9	447
  78624	0|5|5|7|0|6|9	566
  78621	1|6|6|4|0|13|4	1904
  78568	1|5|4|5|3|11|5	1511
  78336	1|6|10|4|3|8|2	1944
  78248	1|5|5|6|1|15|0	1611
  77760	0|8|1|4|1|7|11	871
  77440	1|4|5|5|4|10|6	1106
  77376	0|5|5|4|1|12|8	517
  76880	0|4|3|7|2|8|9	111
  76528	0|4|3|5|0|14|9	94
  76234	1|4|1|5|1|15|8	895
  76128	1|4|6|5|3|9|7	1210
  76050	1|5|6|4|2|13|4	1641
  75336	0|7|4|4|0|12|6	839
  75078	1|5|5|4|3|5|12	1568
  75044	1|4|7|6|1|5|10	1297
  74574	1|4|7|5|0|5|13	1275
  74520	1|5|4|4|4|12|5	1490
  74436	0|4|7|5|2|11|6	307
  74375	1|5|7|4|1|5|12	1667
  74004	0|5|6|5|1|7|10	599
  73904	1|4|5|6|3|5|10	1123
  73855	0|5|6|4|0|9|11	579
  73728	0|6|4|6|0|11|5	740
  73728	0|6|4|6|0|10|6	739
  73728	0|6|4|5|1|10|7	728
  73664	1|4|6|6|2|13|2	1236
  73632	1|4|6|6|2|10|5	1233
  73115	1|5|1|5|0|13|9	1389
  72792	1|6|2|6|2|15|0	1749
  72126	1|5|7|4|1|15|2	1677
  72108	1|4|8|4|2|12|5	1331
  71820	0|7|4|4|0|6|12	833
  71532	1|6|5|5|0|15|1	1889
  71415	1|6|5|4|1|6|11	1869
  71288	0|4|1|5|6|8|11	19
  71267	0|5|6|6|0|6|10	609
  70736	0|5|6|4|0|7|13	577
  70704	0|6|5|4|1|12|6	752
  70588	0|5|6|6|0|10|6	613
  70544	1|4|2|5|0|14|9	940
  70236	0|6|5|5|0|7|10	758
  70062	0|4|7|6|1|13|3	320
  70058	1|4|7|4|1|5|14	1253
  69888	1|4|6|7|1|9|5	1243
  69852	1|6|4|4|2|14|3	1841
  69420	1|5|10|5|5|7|1	1715
  69360	1|5|8|4|0|10|7	1696
  69180	0|7|4|4|0|8|10	835
  69120	0|5|1|7|2|9|8	438
  69064	1|4|4|5|3|5|13	1023
  69060	1|4|7|6|1|9|6	1301
  68638	0|7|3|4|1|12|6	816
  68608	0|6|4|6|0|13|3	742
  68576	1|6|4|4|2|15|2	1842
  67828	1|4|7|6|1|7|8	1299
  67697	1|6|3|4|3|6|11	1766
  67620	1|5|6|4|0|5|14	1622
  67412	0|4|7|4|1|7|13	270
  67296	0|6|4|5|1|7|10	725
  67044	1|5|7|5|0|8|8	1681
  66912	0|6|5|4|1|8|10	748
  66789	1|4|6|5|3|6|10	1207
  66768	1|6|5|4|1|9|8	1872
  66736	0|4|7|5|0|8|11	293
  66684	1|4|8|6|0|5|10	1346
  66524	1|4|8|6|0|7|8	1348
  66252	1|5|6|4|2|9|8	1637
  66024	0|4|6|7|1|5|10	248
  65920	0|5|5|4|1|11|9	516
  65876	0|5|1|5|0|15|8	419
  65536	0|4|7|7|0|13|2	331
  65536	0|4|6|8|0|12|2	266
  65426	0|4|6|4|2|10|10	187
  64835	1|5|5|5|2|5|11	1590
  64808	1|4|5|4|5|10|7	1074
  64780	1|5|4|7|1|14|0	1547
  64776	0|4|7|4|3|11|7	285
  64672	1|5|6|6|0|13|2	1663
  64292	0|5|6|4|0|11|9	581
  64077	1|4|6|6|2|6|9	1229
  64016	0|5|2|5|0|13|9	453
  63345	0|7|2|4|2|5|13	804
  62832	0|6|4|6|0|12|4	741
  62312	0|4|6|4|2|14|6	191
  62208	0|7|3|5|0|7|10	822
  62208	0|6|4|6|0|6|10	735
  62208	0|6|1|7|0|8|9	670
  62192	1|5|7|5|0|6|10	1679
  61664	1|6|5|4|1|8|9	1871
  61464	1|4|2|5|2|12|9	944
  61440	1|4|4|8|2|12|1	1039
  61440	0|5|5|6|1|11|5	560
  61440	0|4|6|5|1|14|5	213
  61376	1|4|5|7|2|9|5	1149
  61365	0|4|4|4|4|7|13	125
  61032	0|4|9|4|1|11|7	383
  60992	1|4|5|6|3|12|3	1130
  60860	0|4|6|4|2|9|11	186
  60528	1|5|4|5|3|7|9	1507
