  24602	0|4|9|4|1|10|8	382
  24583	1|6|6|4|0|5|12	1896
  23988	0|5|8|4|0|10|8	646
  23763	0|5|5|7|0|10|5	570
  23656	0|4|9|5|0|8|9	391
  23593	0|4|6|6|2|8|8	240
  23588	0|6|2|4|4|5|13	679
  23504	0|5|8|4|0|9|9	645
  23429	0|6|4|6|0|5|11	734
  23372	0|4|9|4|1|9|9	381
  23371	0|8|2|4|0|11|7	879
  23329	1|4|6|7|1|5|9	1239
  23322	0|5|4|7|1|15|0	508
  22820	1|4|5|4|5|6|11	1070
  22654	1|4|8|6|0|14|1	1350
  22338	1|4|2|7|5|5|9	962
  22228	0|4|7|4|3|12|6	286
  22209	1|4|9|4|1|14|3	1361
  21706	0|4|1|5|6|12|7	20
  21683	0|4|8|4|2|10|8	349
  21297	0|5|6|6|0|5|11	608
  21016	0|4|6|8|0|6|8	260
  20981	0|7|4|4|0|6|12	833
  20980	1|4|5|4|5|14|3	1078
  20927	0|6|1|4|0|14|9	655
  20906	0|5|7|4|1|7|11	621
  20900	1|6|2|5|3|15|1	1746
  20874	0|7|3|4|1|15|3	819
  20856	1|4|5|4|5|8|9	1072
  20852	0|4|7|7|0|15|0	333
  20767	1|6|1|4|5|7|10	1726
  20505	0|6|5|5|0|9|8	760
  20357	0|4|6|6|2|5|11	237
  20293	0|5|5|4|3|15|3	531
  20278	0|4|10|4|0|12|6	406
  20208	0|7|4|4|0|14|4	841
  20135	1|4|7|6|1|5|10	1297
  19966	0|6|4|6|0|11|5	740
  19914	0|4|6|8|0|9|5	263
  19695	1|4|8|4|2|6|11	1325
  19258	1|5|3|5|4|15|1	1453
  18966	0|4|7|5|2|5|12	301
  18770	0|4|9|4|1|8|10	380
  18731	1|5|7|4|1|14|3	1676
  18730	0|5|5|4|3|9|9	525
  18715	1|4|8|5|1|11|5	1341
  18540	0|4|6|5|3|14|3	224
  18500	0|5|2|7|1|8|9	464
  18061	0|6|4|4|2|15|3	722
  18042	0|5|5|5|2|8|9	546
  18013	0|4|9|4|1|14|4	386
  18004	1|4|5|5|4|11|5	1107
  17983	0|4|8|4|2|14|4	353
  17879	0|5|5|4|3|5|13	521
  17544	1|4|6|4|4|8|9	1187
  17261	1|5|10|5|6|6|1	1716
  17151	1|7|1|4|1|5|14	1947
  17073	0|7|4|4|0|15|3	842
  16873	1|4|5|8|1|8|5	1158
  16759	0|4|6|4|4|13|5	201
  16756	0|6|6|4|0|14|4	776
  16686	1|4|7|4|3|6|11	1265
  16524	0|8|2|4|0|8|10	876
  16483	0|5|5|5|2|6|11	544
  16388	0|5|2|8|2|5|9	467
  16372	0|4|7|6|1|15|1	322
  16356	0|5|3|4|5|5|13	477
  16279	0|5|2|4|4|11|9	449
  16201	0|7|4|4|0|12|6	839
  16201	0|4|8|5|1|14|3	364
  16083	1|4|5|8|1|5|8	1155
  16045	0|5|2|5|3|10|9	457
  16030	0|5|7|4|1|15|3	629
  16021	1|4|8|5|1|14|2	1344
  16020	1|5|6|6|0|14|1	1664
  16010	0|6|5|4|1|7|11	747
  15979	0|7|2|4|2|5|13	804
  15928	1|4|7|4|3|14|3	1273
  15801	0|6|4|5|1|6|11	724
  15739	0|5|7|5|0|9|8	634
  15705	1|6|3|6|1|7|8	1800
  15692	1|5|1|4|0|15|9	1379
  15674	0|4|6|4|4|14|4	202
  15615	0|5|1|5|1|14|8	421
  15340	0|5|6|4|2|9|9	590
  15300	1|6|3|5|0|5|13	1776
  15086	0|4|6|6|2|6|10	238
  15006	0|5|5|5|2|9|8	547
  15001	0|4|2|5|5|11|8	63
  14747	0|4|7|4|3|10|8	284
  14676	0|5|8|4|0|13|5	649
  14617	0|4|8|5|1|5|12	355
  14596	0|5|4|8|0|14|0	510
  14525	1|5|3|6|3|15|0	1456
  14353	1|6|1|5|2|5|13	1730
  14330	0|6|5|5|0|5|12	756
  14110	1|4|1|4|3|15|8	888
  13886	0|4|6|8|0|14|0	268
  13828	0|6|5|4|1|5|13	745
  13734	1|4|6|4|4|11|6	1190
  13715	1|6|4|4|0|5|14	1821
  13672	0|5|7|4|1|5|13	619
  13558	0|4|8|6|0|8|8	369
  13553	0|4|6|6|2|7|9	239
  13436	1|4|9|4|1|13|4	1360
  13366	1|4|10|4|0|5|12	1369
  13356	0|5|6|4|2|5|13	586
  13330	1|4|5|4|5|11|6	1075
  13327	1|4|5|4|5|7|10	1071
  13158	1|4|5|5|4|5|11	1101
  13125	0|4|1|6|1|15|7	23
  13117	0|5|5|7|0|6|9	566
  13104	1|5|5|6|1|6|9	1602
  13071	1|4|1|6|0|14|8	905
  13055	0|6|4|6|0|12|4	741
  13042	1|4|10|4|0|15|2	1374
  13035	0|4|9|4|1|13|5	385
  12929	0|4|8|5|1|9|8	359
  12925	0|4|8|5|1|10|7	360
  12919	0|6|6|4|0|10|8	772
  12918	0|6|5|5|0|12|5	763
  12874	0|4|7|5|2|12|5	308
  12771	1|4|7|5|2|5|11	1286
  12757	0|4|7|4|3|13|5	287
  12749	1|5|7|5|0|5|11	1678
  12696	0|6|1|4|1|13|9	657
  12657	0|4|10|4|0|13|5	407
  12640	0|5|5|6|1|8|8	557
  12640	0|4|7|5|2|7|10	303
  12505	1|5|3|7|2|13|1	1459
  12488	0|4|7|6|1|5|11	312
  12487	0|4|8|6|0|14|2	375
  12472	1|6|1|6|3|5|10	1734
  12432	0|4|7|5|2|14|3	310
  12392	0|4|2|4|3|15|8	50
  12257	0|5|7|4|1|8|10	622
  12243	1|6|5|4|1|6|11	1869
  12208	0|4|7|4|3|14|4	288
  12142	0|4|3|6|3|9|9	107
  12138	0|7|4|4|0|13|5	840
  12117	1|4|7|4|3|7|10	1266
  12041	1|6|5|4|1|8|9	1871
  12026	0|4|8|5|1|12|5	362
  12025	0|5|6|6|0|10|6	613
  12012	1|6|1|5|4|6|10	1732
  11960	0|4|3|5|0|14|9	94
  11834	0|4|7|6|1|6|10	313
  11762	0|4|8|5|1|8|9	358
  11739	1|5|4|6|2|15|0	1537
  11739	1|4|8|4|0|5|14	1313
  11567	0|7|3|5|0|7|10	822
  11471	1|6|5|5|0|7|9	1881
  11440	1|7|2|4|0|5|14	1959
  11425	1|6|5|5|0|5|11	1879
  11389	1|4|8|4|2|5|12	1324
  11368	1|5|4|7|1|14|0	1547
  11322	1|5|1|4|2|13|9	1383
  11178	0|6|6|4|0|12|6	774
  11162	0|4|1|6|5|11|7	29
  11131	0|4|8|4|2|13|5	352
  11083	0|5|2|4|0|15|9	443
  10616	0|4|6|7|1|10|5	253
  10614	1|4|8|4|2|9|8	1328
  10611	0|5|7|5|0|14|3	639
  10607	1|5|7|4|1|6|11	1668
  10557	1|5|5|5|2|9|7	1594
  10509	0|5|6|5|1|8|9	600
  10483	0|7|3|4|1|8|10	812
  10403	1|4|4|7|3|14|0	1036
  10326	1|5|4|4|4|6|11	1484
  10312	0|5|5|4|3|12|6	528
  10296	0|7|1|5|0|9|10	797
  10224	1|4|8|5|1|8|8	1338
  10146	0|4|6|6|2|11|5	243
  10033	0|6|4|6|0|9|7	738
   9968	1|4|2|5|0|14|9	940
   9954	0|5|8|4|0|14|4	650
   9908	0|5|5|5|2|12|5	550
   9875	0|5|1|4|3|14|8	415
   9873	0|4|7|6|1|10|6	317
   9830	1|6|5|5|0|6|10	1880
   9809	1|4|4|7|3|13|1	1035
   9791	0|7|3|5|0|14|3	829
   9783	0|5|6|4|2|7|11	588
   9779	1|4|6|4|4|6|11	1185
   9738	1|5|6|6|0|6|9	1656
   9675	0|6|5|4|1|8|10	748
   9654	1|4|5|5|4|8|8	1104
   9515	1|5|6|5|1|14|2	1653
   9514	1|5|8|4|0|8|9	1694
   9479	1|4|6|6|2|15|0	1238
   9371	0|4|3|4|1|15|9	86
   9292	0|6|5|4|1|15|3	755
   9153	1|4|10|6|5|8|0	1376
   9030	0|6|4|4|2|8|10	715
   9016	0|5|6|4|2|15|3	596
   9014	0|5|6|6|0|8|8	611
   9001	1|4|7|4|3|5|12	1264
   8941	1|5|5|6|1|9|6	1605
   8920	0|6|3|4|3|5|13	692
   8914	1|5|4|5|1|5|13	1494
   8785	0|4|3|4|2|14|9	88
   8695	1|4|6|4|4|7|10	1186
   8687	1|6|6|4|0|14|3	1905
   8661	1|4|6|7|1|14|0	1248
   8608	0|4|6|5|3|10|7	220
   8534	1|4|7|5|2|9|7	1290
   8495	1|5|3|6|3|14|1	1455
   8461	1|4|5|5|4|7|9	1103
   8446	0|5|6|5|1|15|2	607
   8431	0|5|6|4|2|12|6	593
   8416	0|4|5|8|1|13|1	173
   8410	0|6|4|4|2|13|5	720
   8327	1|4|9|5|0|7|9	1365
   8220	0|4|7|7|0|14|1	332
   8220	0|4|10|4|0|11|7	405
   8154	0|4|5|8|1|14|0	174
   8114	0|5|2|6|2|9|9	462
   8080	0|6|4|4|2|12|6	719
   8045	1|4|6|4|4|14|3	1193
   8031	1|5|1|5|0|13|9	1389
   8011	0|6|4|5|1|12|5	730
   7973	1|4|2|4|1|15|9	930
   7969	1|4|6|4|4|5|12	1184
   7933	1|5|3|7|2|14|0	1460
   7930	1|4|7|5|2|15|1	1296
   7928	1|4|8|5|1|13|3	1343
   7906	1|4|9|4|1|9|8	1356
   7903	0|6|5|4|1|6|12	746
   7870	1|4|9|4|1|11|6	1358
   7866	0|5|1|5|2|13|8	423
   7836	1|6|5|5|0|15|1	1889
   7835	0|4|1|8|3|9|7	44
   7833	0|4|7|6|1|14|2	321
   7820	0|6|4|4|2|14|4	721
   7786	0|5|7|4|1|6|12	620
   7752	0|5|2|4|1|14|9	445
   7732	1|4|6|5|3|7|9	1208
   7730	0|5|7|4|1|10|8	624
   7694	1|5|2|5|3|5|13	1427
   7691	1|4|8|4|2|15|2	1334
   7679	0|4|1|7|0|14|7	31
   7671	0|5|7|5|0|10|7	635
   7655	0|7|3|5|0|13|4	828
   7653	1|4|7|6|1|14|1	1306
   7640	0|4|8|4|2|12|6	351
   7632	0|5|6|6|0|6|10	609
   7601	1|4|6|5|3|5|11	1206
   7584	1|5|5|6|1|14|1	1610
   7498	0|4|7|7|0|7|8	325
   7477	0|5|7|5|0|12|5	637
   7467	0|4|9|4|1|12|6	384
   7366	0|5|4|8|0|13|1	509
   7356	1|5|6|4|2|6|11	1634
   7343	0|5|5|6|1|12|4	561
   7311	1|4|7|5|2|6|10	1287
   7284	1|4|8|4|2|14|3	1333
   7276	0|6|6|4|0|13|5	775
   7176	1|4|8|5|1|7|9	1337
   7172	1|5|7|5|0|15|1	1688
   7083	0|4|2|6|0|14|8	65
   7081	1|5|8|4|0|14|3	1700
   7063	1|4|5|7|2|9|5	1149
   7043	0|4|7|7|0|5|10	323
   7001	1|7|4|4|0|7|10	2027
   6969	1|6|4|6|0|6|9	1855
   6929	1|4|7|4|3|9|8	1268
   6857	0|4|6|8|0|5|9	259
   6849	0|5|6|4|2|10|8	591
   6830	1|5|7|5|0|7|9	1680
   6825	1|4|6|6|2|9|6	1232
   6673	0|5|5|6|1|5|11	554
   6624	1|5|8|4|0|7|10	1693
   6622	1|4|5|5|4|13|3	1109
   6595	1|5|4|5|3|5|11	1505
   6568	1|4|5|4|5|13|4	1077
   6566	0|5|6|5|1|6|11	598
   6530	1|4|5|4|5|12|5	1076
   6529	1|5|7|4|1|9|8	1671
   6466	0|4|7|5|2|13|4	309
   6362	1|6|6|4|0|15|2	1906
   6336	0|5|4|4|4|5|13	497
   6296	0|4|8|6|0|12|4	373
   6284	0|4|8|6|0|9|7	370
   6229	0|5|1|6|1|12|8	431
   6197	0|4|8|6|0|11|5	372
   6088	1|4|7|4|3|13|4	1272
   6055	0|5|7|5|0|11|6	636
   6042	0|6|5|4|1|14|4	754
   6040	1|4|5|6|3|10|5	1128
   6030	1|5|1|4|1|14|9	1381
   6016	1|4|6|7|1|6|8	1240
   6016	0|5|6|6|0|14|2	617
   6013	1|4|7|5|2|14|2	1295
   6009	1|4|6|5|3|14|2	1215
   5998	0|7|3|4|1|12|6	816
   5967	1|4|3|5|4|5|13	989
   5960	1|7|1|6|1|14|1	1955
   5948	0|6|5|5|0|14|3	765
   5890	1|5|6|5|1|5|11	1644
   5857	0|5|7|4|1|14|4	628
   5852	1|4|6|4|4|9|8	1188
   5850	1|5|6|4|2|7|10	1635
   5844	0|5|6|5|1|14|3	606
   5843	1|4|8|4|2|13|4	1332
   5836	0|6|1|4|5|5|13	660
   5833	0|4|1|4|1|15|11	2
   5824	1|4|6|5|1|5|13	1195
   5815	1|6|1|4|3|5|14	1723
   5786	1|5|4|4|4|14|3	1492
   5744	0|5|7|4|1|9|9	623
   5689	1|5|4|4|4|8|9	1486
   5583	0|5|5|5|2|14|3	552
   5576	0|4|8|6|0|10|6	371
   5545	0|4|3|7|2|8|9	111
   5538	1|5|6|5|1|6|10	1645
   5497	1|5|8|4|0|5|12	1691
   5468	0|5|6|4|2|6|12	587
   5452	0|5|1|7|0|11|8	436
   5431	1|7|1|5|2|5|11	1953
   5422	1|8|1|5|0|14|2	2056
   5400	1|4|8|6|0|11|4	1349
   5388	0|5|6|4|0|7|13	577
   5362	0|4|6|5|3|13|4	223
   5360	1|5|5|4|3|8|9	1571
   5359	1|5|8|4|0|13|4	1699
   5358	0|6|5|5|0|13|4	764
   5316	1|5|6|4|2|14|3	1642
   5294	0|4|8|4|2|11|7	350
   5287	0|4|3|5|1|13|9	96
   5183	1|6|6|4|0|7|10	1898
   5168	0|6|6|4|0|11|7	773
   5142	0|4|2|5|2|14|8	59
   5115	0|5|5|4|3|8|10	524
   5106	0|5|6|4|2|8|10	589
   5056	1|6|3|5|2|8|8	1790
   5036	0|4|1|5|3|15|7	16
   5025	1|4|7|7|0|11|3	1311
   4978	1|4|10|6|6|7|0	1377
   4970	0|4|9|5|0|10|7	393
   4964	1|5|7|4|1|8|9	1670
   4929	1|5|6|4|2|15|2	1643
   4925	0|4|6|4|4|11|7	199
   4916	1|5|4|4|4|9|8	1487
   4881	0|7|3|5|0|11|6	826
   4880	0|4|2|7|3|9|8	78
   4879	0|4|6|5|3|11|6	221
   4857	0|5|10|6|5|7|0	653
   4853	0|4|3|4|3|13|9	90
   4825	1|5|5|4|3|15|2	1578
   4815	0|4|1|4|1|14|12	1
   4801	1|6|2|6|2|14|1	1748
   4788	1|4|7|5|2|13|3	1294
   4779	1|4|5|7|2|14|0	1154
   4712	1|6|2|4|2|5|14	1739
   4683	0|5|6|4|2|13|5	594
   4680	0|4|6|6|2|12|4	244
   4679	1|4|7|5|2|11|5	1292
   4664	0|6|1|5|0|12|9	663
   4647	1|4|1|5|3|13|8	899
   4610	0|4|7|6|1|12|4	319
   4597	0|4|7|5|2|11|6	307
   4595	0|6|4|5|1|14|3	732
   4558	0|5|6|4|2|14|4	595
   4556	0|4|2|6|2|12|8	69
   4537	1|5|6|6|0|5|10	1655
   4530	1|5|1|5|1|12|9	1391
   4479	1|6|3|4|3|6|11	1766
   4467	0|4|7|7|0|10|5	328
   4466	1|4|5|6|3|7|8	1125
   4457	1|4|1|6|1|13|8	907
   4436	1|6|2|7|1|13|1	1750
   4431	0|4|3|5|2|12|9	98
   4393	1|7|4|4|0|6|11	2026
   4393	1|7|1|5|0|5|13	1951
   4391	1|5|5|7|0|5|9	1612
   4388	0|4|2|4|4|14|8	52
   4357	1|5|7|5|0|11|5	1684
   4347	1|4|5|7|2|5|9	1145
   4340	0|5|5|7|0|8|7	568
   4333	0|5|7|4|1|13|5	627
   4329	1|6|4|5|1|5|11	1843
   4277	1|4|7|6|1|7|8	1299
   4264	1|5|4|7|1|6|8	1539
   4262	1|7|1|4|3|6|11	1950
   4255	1|6|4|4|2|15|2	1842
   4251	1|6|4|4|2|8|9	1835
   4249	0|5|5|4|3|13|5	529
   4242	0|4|6|6|2|10|6	242
   4229	1|5|7|5|0|13|3	1686
   4228	1|6|2|7|1|14|0	1751
   4217	1|4|4|8|2|12|1	1039
   4197	0|5|6|5|1|7|10	599
   4175	0|4|7|5|2|10|7	306
   4149	1|4|2|4|3|13|9	934
   4146	1|4|6|5|3|13|3	1214
   4128	1|4|7|4|3|8|9	1267
   4127	1|4|5|8|1|13|0	1163
   4126	1|6|4|6|0|15|0	1864
   4102	1|5|7|5|0|6|10	1679
   4101	1|6|5|5|0|14|2	1888
   4096	1|5|8|4|0|12|5	1698
   4088	1|4|9|5|0|6|10	1364
   4036	1|7|4|4|0|14|3	2034
   4012	1|5|5|4|1|5|14	1557
   3991	0|7|3|4|1|13|5	817
   3986	1|5|7|4|1|5|12	1667
   3973	1|4|6|6|2|6|9	1229
   3964	1|4|6|5|3|11|5	1212
   3961	1|6|6|4|0|8|9	1899
   3949	0|5|6|5|1|12|5	604
   3926	1|4|8|4|2|8|9	1327
   3906	1|5|6|6|0|7|8	1657
   3892	1|4|6|8|0|11|2	1252
   3877	0|6|5|4|1|10|8	750
   3862	1|4|1|5|2|14|8	897
   3825	0|6|4|4|0|9|11	705
   3823	1|4|8|4|2|12|5	1331
   3821	0|5|5|4|3|14|4	530
   3809	1|5|8|4|0|11|6	1697
   3774	0|5|8|4|0|12|6	648
   3759	1|4|4|8|2|13|0	1040
   3755	1|6|4|5|1|6|10	1844
   3754	1|8|2|4|0|8|9	2061
   3731	1|4|7|6|1|13|2	1305
   3718	0|4|8|4|0|12|8	340
   3714	0|4|8|4|0|7|13	335
   3712	1|5|7|5|0|8|8	1681
   3700	1|8|2|4|0|13|4	2066
   3690	0|5|5|5|2|13|4	551
   3679	1|4|9|4|1|10|7	1357
   3675	1|5|6|5|1|8|8	1647
   3633	0|6|4|6|0|6|10	735
   3625	0|5|1|5|6|5|12	426
   3624	0|5|7|5|0|13|4	638
   3620	0|4|7|5|2|9|8	305
   3613	0|4|6|4|2|12|8	189
   3608	0|4|1|7|2|12|7	35
   3601	0|5|6|6|0|12|4	615
   3595	1|4|6|5|3|6|10	1207
   3594	0|4|9|5|0|13|4	396
   3588	1|5|4|6|2|6|9	1528
   3587	1|6|5|4|1|5|12	1868
   3566	1|5|1|6|0|11|9	1398
   3543	0|4|6|4|2|9|11	186
   3540	1|7|1|5|2|15|1	1954
   3529	0|6|4|5|1|10|7	728
   3526	1|4|5|6|3|6|9	1124
   3526	0|4|6|8|0|7|7	261
   3523	1|5|5|5|2|13|3	1598
   3523	1|4|6|4|4|13|4	1192
   3523	0|4|6|5|1|14|5	213
   3512	1|4|5|5|4|6|10	1102
   3474	1|6|6|4|0|12|5	1903
   3464	1|6|3|4|3|9|8	1769
   3454	1|5|4|5|3|7|9	1507
   3454	0|4|1|4|3|12|12	5
   3445	0|4|7|5|0|6|13	291
   3437	1|4|7|5|2|8|8	1289
   3432	0|5|6|4|0|11|9	581
   3408	1|5|4|5|3|8|8	1508
   3365	0|5|5|5|2|7|10	545
