 158111	1|5|1|7|4|5|9	1406
 157437	0|4|8|5|1|6|11	356
 156325	0|4|9|5|0|6|11	389
 153896	0|4|7|4|3|6|12	280
 151277	0|4|5|6|3|15|1	169
 148657	0|4|9|4|1|7|11	379
 148291	0|6|6|4|0|15|3	777
 146867	1|4|9|4|1|8|9	1355
 145222	0|4|6|5|3|6|11	216
 142710	0|5|5|7|0|7|8	567
 142641	0|5|7|5|0|7|10	632
 142607	1|5|1|5|6|7|9	1396
 141998	0|8|2|4|0|7|11	875
 140822	0|8|2|4|0|9|9	877
 136904	0|5|4|7|1|14|1	507
 126165	0|6|5|4|1|9|9	749
 125026	0|5|1|8|1|8|8	440
 124975	1|5|6|6|0|15|0	1665
 124793	0|4|2|4|6|12|8	54
 124047	0|4|4|4|6|5|13	127
 123099	0|4|8|4|2|7|11	346
 121904	0|8|2|4|0|5|13	873
 119160	0|4|6|4|4|7|11	195
 118280	1|4|10|4|0|14|3	1373
 118234	0|6|3|6|1|15|1	699
 116104	0|4|6|4|4|9|9	197
 113131	0|7|3|4|1|5|13	809
 110514	0|7|3|5|0|8|9	823
 110506	1|4|2|6|6|6|9	956
 107289	0|4|6|4|4|15|3	203
 105756	0|4|7|4|3|9|9	283
 105210	0|7|4|4|0|8|10	835
 104099	0|4|10|4|0|5|13	399
 101771	0|4|10|4|0|15|3	409
 101636	0|6|5|5|0|15|2	766
 101343	0|4|7|4|3|8|10	282
  99154	0|6|1|5|2|10|9	665
  98338	0|8|2|4|0|12|6	880
  97812	0|7|4|4|0|7|11	834
  97741	0|7|4|4|0|5|13	832
  96987	1|5|1|6|5|6|9	1402
  94060	0|4|7|6|1|7|9	314
  93876	0|6|6|4|0|5|13	767
  92027	0|8|2|4|0|15|3	883
  91622	0|8|2|4|0|13|5	881
  90132	1|5|8|4|0|6|11	1692
  89611	0|4|8|4|2|5|13	344
  89114	0|4|9|4|1|6|12	378
  87925	0|5|2|5|0|13|9	453
  86450	0|5|1|7|2|9|8	438
  86433	0|7|1|4|3|5|13	793
  86105	0|5|2|8|0|7|9	466
  86006	0|4|8|4|2|15|3	354
  85886	0|6|4|4|2|5|13	712
  85776	0|4|3|6|0|12|9	103
  85688	0|4|10|4|0|8|10	402
  84957	0|7|3|4|1|9|9	813
  84609	0|4|6|5|3|9|8	219
  84556	0|4|6|4|4|10|8	198
  84362	0|6|1|4|3|11|9	659
  84096	1|5|7|5|0|14|2	1687
  83807	0|4|9|4|1|15|3	387
  83136	0|4|7|5|2|6|11	302
  82815	0|6|4|4|2|10|8	717
  82108	1|4|5|6|3|15|0	1133
  79854	0|4|5|7|2|15|0	172
  79533	0|5|8|4|0|15|3	651
  77350	1|4|10|4|0|7|10	1371
  76195	0|4|10|4|0|6|12	400
  74869	1|4|10|4|0|11|6	1372
  74087	0|5|7|5|0|8|9	633
  73414	1|4|1|8|5|5|8	927
  73345	1|4|1|5|1|15|8	895
  73178	0|4|2|7|0|12|8	74
  73075	0|7|3|4|1|7|11	811
  73046	1|4|1|7|6|6|8	921
  72851	1|4|8|5|1|5|11	1335
  72343	1|4|9|5|0|14|2	1367
  72343	0|7|3|5|0|12|5	827
  72003	0|7|1|6|1|6|10	799
  71616	0|5|1|6|0|13|8	429
  68038	1|4|1|4|4|14|8	890
  67491	0|6|4|4|2|7|11	714
  67291	0|4|1|7|4|10|7	37
  67051	0|6|4|5|1|9|8	727
  66915	1|4|10|4|0|6|11	1370
  66465	0|4|8|4|2|8|10	347
  65531	0|6|1|6|1|9|9	668
  63913	0|4|2|6|4|10|8	71
  63910	0|6|4|4|2|9|9	716
  63611	1|4|4|6|4|14|1	1031
  61886	0|4|10|4|0|14|4	408
  60518	0|4|8|6|0|15|1	376
  60473	0|6|4|5|1|8|9	726
  60271	0|5|5|7|0|10|5	570
  59721	0|4|9|4|1|5|13	377
  59468	1|4|6|4|4|15|2	1194
  58979	0|4|7|6|1|6|10	313
  57993	1|4|6|5|3|15|1	1216
  57217	0|5|7|5|0|15|2	640
  56910	0|8|2|4|0|14|4	882
  56499	0|5|8|4|0|9|9	645
  55312	0|7|3|5|0|6|11	821
  54827	0|6|5|5|0|7|10	758
  54771	0|4|7|5|2|8|9	304
  54534	0|4|6|5|3|12|5	222
  54340	0|4|8|5|1|15|2	365
  54326	1|6|2|6|2|15|0	1749
  54179	0|6|4|6|0|7|9	736
  53878	0|4|3|5|4|10|9	100
  52334	0|5|1|5|0|15|8	419
  52326	0|5|8|4|0|10|8	646
  51764	1|4|9|5|0|11|5	1366
  51634	0|4|8|6|0|7|9	368
  51531	0|7|3|4|1|14|4	818
  51130	0|5|8|4|0|8|10	644
  50994	1|4|9|5|0|15|1	1368
  50984	1|4|9|4|1|7|10	1354
  50568	0|4|6|5|3|8|9	218
  49993	0|5|5|7|0|15|0	575
  48680	0|4|9|5|0|9|8	392
  48592	0|4|7|4|3|15|3	289
  48358	0|4|6|8|0|9|5	263
  48342	0|4|9|5|0|7|10	390
  47944	0|4|9|5|0|15|2	398
  47654	0|4|6|4|4|12|6	200
  47166	1|5|6|4|0|5|14	1622
  46949	0|4|5|4|5|5|13	157
  46916	1|5|9|6|6|6|0	1711
  45760	0|5|8|4|0|6|12	642
  45651	0|4|6|4|4|8|10	196
  45340	0|4|10|4|0|10|8	404
  44975	0|4|9|5|0|5|12	388
  44412	0|4|9|5|0|12|5	395
  44385	0|5|6|6|0|10|6	613
  43970	1|4|9|4|1|5|12	1352
  43517	0|5|1|4|2|15|8	413
  43232	1|4|5|8|1|8|5	1158
  43167	1|6|4|5|1|7|9	1845
  42958	0|6|4|6|0|12|4	741
  42771	0|4|9|4|1|10|8	382
  42676	0|4|9|5|0|8|9	391
  42277	0|7|1|4|1|10|10	792
  42222	1|4|7|6|1|6|9	1298
  42072	0|4|9|5|0|14|3	397
  41908	1|5|3|6|3|15|0	1456
  41397	0|4|3|4|5|11|9	92
  41136	0|5|5|6|1|7|9	556
  40643	1|4|7|4|3|15|2	1274
  40327	0|4|8|6|0|6|10	367
  40183	1|4|8|6|0|14|1	1350
  39931	0|6|6|4|0|6|12	768
  39693	0|5|7|5|0|6|11	631
  39479	0|4|6|6|2|8|8	240
  39415	0|4|8|4|2|6|12	345
  39246	1|4|9|5|0|5|11	1363
  39045	0|7|4|4|0|10|8	837
  38941	0|6|1|8|1|5|9	672
  38538	0|6|5|5|0|6|11	757
  38124	1|6|6|4|0|6|11	1897
  37862	0|5|7|5|0|9|8	634
  37701	1|4|9|4|1|14|3	1361
  37566	1|4|7|4|3|6|11	1265
  37566	0|4|6|6|2|5|11	237
  37496	0|4|8|4|2|9|9	348
  37438	0|4|7|7|0|6|9	324
  37289	0|6|5|4|1|5|13	745
  37049	0|5|2|7|1|8|9	464
  36975	0|7|3|5|0|10|7	825
  36595	1|4|2|7|5|5|9	962
  36049	1|5|8|4|0|15|2	1701
  36038	1|4|5|4|5|8|9	1072
  35884	0|5|4|7|1|15|0	508
  35709	0|5|5|4|3|15|3	531
  35338	0|4|8|5|1|7|10	357
  34724	0|4|7|7|0|15|0	333
  34609	0|4|9|4|1|9|9	381
  34043	0|5|7|5|0|5|12	630
  34038	0|8|1|4|1|5|13	870
  34035	0|5|5|5|2|8|9	546
  33833	0|5|5|4|3|7|11	523
  33433	1|4|5|4|5|9|8	1073
  33258	0|4|7|5|2|15|2	311
  32691	0|5|2|5|3|10|9	457
  32307	1|5|10|5|6|6|1	1716
  32280	0|7|4|4|0|6|12	833
  31881	0|8|2|4|0|11|7	879
  31570	0|4|8|4|2|10|8	349
  31388	1|4|5|4|5|14|3	1078
  31380	0|6|2|4|4|5|13	679
  31086	0|7|3|4|1|15|3	819
  31056	1|4|8|4|2|6|11	1325
  30912	0|4|8|6|0|5|11	366
  30837	0|4|1|5|6|12|7	20
  30821	0|4|10|4|0|12|6	406
  30727	0|5|5|4|3|9|9	525
  30663	1|5|3|7|2|14|0	1460
  30585	1|5|5|5|2|9|7	1594
  29284	0|5|5|4|3|5|13	521
  29273	1|4|8|5|1|6|10	1336
  29107	0|6|5|5|0|9|8	760
  28630	1|5|5|6|1|6|9	1602
  28599	0|4|6|4|4|14|4	202
  28560	1|4|5|4|5|6|11	1070
  28333	1|4|10|4|0|15|2	1374
  28329	0|7|1|5|0|9|10	797
  28261	1|5|6|6|0|14|1	1664
  28231	1|4|6|4|4|8|9	1187
  28012	0|5|6|6|0|15|1	618
  27992	0|6|4|4|2|15|3	722
  27755	1|6|1|4|5|7|10	1726
  27621	0|6|4|6|0|5|11	734
  27521	0|5|3|4|5|5|13	477
  27402	1|6|5|4|1|7|10	1870
  27349	1|6|1|6|3|5|10	1734
  27252	0|4|9|4|1|14|4	386
  27193	0|5|6|6|0|5|11	608
  27122	0|7|4|4|0|15|3	842
  27026	0|7|4|4|0|12|6	839
  26987	0|7|4|4|0|14|4	841
  26783	1|5|5|6|1|9|6	1605
  26656	0|4|9|4|1|13|5	385
  26636	1|5|4|5|1|5|13	1494
  26609	0|4|6|6|2|7|9	239
  26414	0|4|8|6|0|8|8	369
  26378	0|4|7|4|3|12|6	286
  26289	0|4|8|5|1|14|3	364
  26212	0|5|2|4|4|11|9	449
  26169	1|4|9|4|1|13|4	1360
  26038	0|7|3|5|0|13|4	828
  25919	1|4|6|7|1|5|9	1239
  25886	0|5|5|4|3|10|8	526
  25577	1|4|1|6|0|14|8	905
  25324	0|4|6|8|0|14|0	268
  25212	0|7|4|4|0|13|5	840
  25141	0|4|2|5|5|11|8	63
  25033	1|4|5|5|4|11|5	1107
  25009	1|6|1|5|2|5|13	1730
  24894	0|7|1|7|0|5|10	800
  24305	0|5|8|4|0|13|5	649
  24257	1|6|3|5|0|5|13	1776
  24173	0|4|9|4|1|8|10	380
  24097	1|5|7|4|1|14|3	1676
  24087	1|4|8|5|1|11|5	1341
  24073	0|6|6|4|0|10|8	772
  23959	1|5|5|7|0|7|7	1614
  23918	1|4|7|4|3|14|3	1273
  23903	0|4|8|4|2|14|4	353
  23881	0|5|7|4|1|7|11	621
  23518	0|5|5|6|1|8|8	557
  23366	0|5|7|4|1|15|3	629
  23245	0|5|2|8|2|5|9	467
  23039	0|4|7|5|2|7|10	303
  23021	0|5|6|4|2|9|9	590
  22885	0|4|7|6|1|15|1	322
  22850	0|4|6|5|3|14|3	224
  22200	0|4|6|5|3|7|10	217
  22175	1|5|3|5|4|15|1	1453
  22158	0|4|8|5|1|5|12	355
  22053	1|6|4|4|0|5|14	1821
  21908	0|6|1|4|1|13|9	657
  21820	1|4|8|5|1|14|2	1344
  21755	1|4|7|6|1|5|10	1297
  21712	0|6|5|4|1|6|12	746
  21690	0|4|6|4|4|13|5	201
  21639	1|6|5|5|0|15|1	1889
  21470	1|4|5|5|4|5|11	1101
  21388	0|4|7|4|3|13|5	287
  21345	1|5|1|4|0|15|9	1379
  21106	0|6|6|4|0|14|4	776
  21091	1|4|1|4|3|15|8	888
  21014	1|4|8|5|1|8|8	1338
  20999	0|4|10|4|0|13|5	407
  20926	0|5|6|4|2|5|13	586
  20891	0|5|5|7|0|6|9	566
  20834	1|6|2|5|3|15|1	1746
  20799	0|5|4|8|0|14|0	510
  20796	0|4|7|4|3|10|8	284
  20622	0|4|6|8|0|6|8	260
  20507	0|6|1|4|0|14|9	655
  20315	0|4|2|6|0|14|8	65
  20248	0|4|1|8|3|9|7	44
  20008	0|4|8|5|1|12|5	362
  19936	1|5|7|5|0|5|11	1678
  19771	1|4|7|4|3|7|10	1266
  19737	1|4|5|4|5|7|10	1071
  19737	0|5|5|5|2|6|11	544
  19735	0|4|8|6|0|14|2	375
  19696	1|4|10|4|0|5|12	1369
  19682	0|4|7|5|2|12|5	308
  19623	1|7|2|4|0|5|14	1959
  19563	0|8|2|4|0|8|10	876
  19515	1|7|1|4|1|5|14	1947
  19494	1|4|8|4|2|9|8	1328
  19459	0|5|6|5|1|8|9	600
  19435	0|4|5|8|1|14|0	174
  19375	1|6|5|4|1|8|9	1871
  19243	1|6|3|6|1|11|4	1804
  19196	0|4|7|4|3|14|4	288
  19020	1|4|5|4|5|11|6	1075
  18982	0|4|8|5|1|9|8	359
  18901	1|5|4|6|2|15|0	1537
  18782	0|4|2|5|2|14|8	59
  18776	0|4|8|5|1|10|7	360
  18658	1|4|5|5|4|7|9	1103
  18608	1|7|1|5|2|5|11	1953
  18542	0|4|7|5|2|14|3	310
  18448	0|6|5|4|1|7|11	747
  18347	0|5|1|6|1|12|8	431
  18162	1|5|7|5|0|15|1	1688
  18162	0|4|7|5|2|5|12	301
  18047	0|5|5|5|2|9|8	547
  18007	1|4|8|5|1|13|3	1343
  17984	1|4|2|4|1|15|9	930
  17966	1|6|6|4|0|14|3	1905
  17941	1|4|4|7|3|14|0	1036
  17817	0|6|4|5|1|6|11	724
  17779	0|5|5|6|1|12|4	561
  17675	0|6|4|6|0|11|5	740
  17646	0|4|2|4|3|15|8	50
  17615	1|5|4|7|1|14|0	1547
  17550	0|6|4|6|0|9|7	738
  17450	0|4|3|6|3|9|9	107
  17382	0|4|1|6|5|11|7	29
  17343	0|5|7|5|0|14|3	639
  17236	0|4|8|4|2|13|5	352
  17201	1|6|1|5|4|6|10	1732
  17177	0|5|6|4|2|15|3	596
  17132	0|4|8|5|1|8|9	358
  16889	1|4|7|5|2|15|1	1296
  16812	1|6|5|4|1|6|11	1869
  16782	1|4|6|6|2|15|0	1238
  16758	0|5|7|4|1|8|10	622
  16690	0|4|1|6|1|15|7	23
  16518	1|5|7|4|1|9|8	1671
  16449	0|5|7|4|1|6|12	620
  16447	0|4|6|6|2|6|10	238
  16434	1|5|1|5|0|13|9	1389
  16415	0|4|7|6|1|5|11	312
  16206	0|5|7|4|1|5|13	619
  16168	1|6|5|5|0|5|11	1879
  16154	1|4|6|7|1|14|0	1248
  16151	1|5|1|4|2|13|9	1383
  16142	0|5|2|4|0|15|9	443
  16036	0|5|5|5|2|12|5	550
  16007	1|4|5|5|4|8|8	1104
  15942	1|4|8|4|2|5|12	1324
  15899	1|4|7|5|2|5|11	1286
  15722	0|5|6|4|0|7|13	577
  15704	1|4|6|4|4|14|3	1193
  15701	0|5|1|4|3|14|8	415
  15586	0|5|6|4|2|7|11	588
  15573	0|7|3|5|0|7|10	822
  15453	0|4|8|4|2|12|6	351
  15384	0|4|3|4|2|14|9	88
  15340	1|5|7|5|0|7|9	1680
  15303	0|4|6|7|1|10|5	253
  15177	1|4|9|4|1|11|6	1358
  15124	0|4|7|4|1|7|13	270
  14889	1|5|7|4|1|6|11	1668
  14760	1|4|9|5|0|7|9	1365
  14721	1|5|8|4|0|8|9	1694
  14684	0|4|1|7|0|14|7	31
  14562	1|4|4|7|3|13|1	1035
  14519	0|5|6|5|1|14|3	606
  14478	0|5|5|4|3|12|6	528
  14378	1|4|9|4|1|9|8	1356
  14234	0|7|3|4|1|8|10	812
  14204	1|4|6|4|4|11|6	1190
  14170	1|4|6|4|4|6|11	1185
  14162	0|5|2|6|2|9|9	462
  14153	0|6|5|4|1|8|10	748
  14121	1|5|6|5|1|14|2	1653
  14034	0|4|3|5|0|14|9	94
  13898	1|6|5|5|0|7|9	1881
  13864	1|4|2|5|0|14|9	940
  13839	0|6|5|5|0|5|12	756
  13610	1|4|8|4|0|5|14	1313
  13601	0|4|7|5|2|13|4	309
  13562	1|4|6|5|3|7|9	1208
  13487	1|4|8|4|2|14|3	1333
  13391	0|4|6|6|2|11|5	243
  13234	0|5|8|4|0|14|4	650
  13189	0|4|6|5|3|10|7	220
  13159	0|4|5|8|1|13|1	173
  13151	0|6|4|4|2|13|5	720
  13067	1|5|4|4|4|6|11	1484
  13021	1|5|3|6|3|14|1	1455
  13007	0|6|1|4|5|5|13	660
  12956	0|5|7|5|0|10|7	635
  12926	1|4|10|6|5|8|0	1376
  12887	1|6|3|6|1|7|8	1800
  12786	0|5|1|5|2|13|8	423
  12743	1|4|5|8|1|5|8	1155
  12658	1|5|8|4|0|14|3	1700
  12619	1|4|7|4|3|5|12	1264
  12592	1|4|8|5|1|7|9	1337
  12396	1|5|6|4|2|15|2	1643
  12313	0|6|5|5|0|14|3	765
  12304	0|6|5|4|1|15|3	755
  12116	1|6|6|4|0|5|12	1896
  12073	1|6|2|4|2|5|14	1739
  12017	0|4|3|4|1|15|9	86
  11953	1|6|4|6|0|6|9	1855
  11895	0|5|6|4|2|12|6	593
  11849	1|5|6|6|0|6|9	1656
  11835	0|4|7|7|0|14|1	332
  11776	0|5|6|4|2|10|8	591
  11683	0|6|4|4|2|12|6	719
  11661	0|5|5|7|0|11|4	571
  11607	0|7|2|4|2|5|13	804
  11582	0|6|4|5|1|12|5	730
  11570	0|5|7|4|1|10|8	624
  11550	0|4|9|4|1|12|6	384
  11501	1|6|4|4|2|8|9	1835
  11401	0|5|6|5|1|15|2	607
  11386	0|5|7|4|1|14|4	628
  11379	0|5|2|4|1|14|9	445
  11328	1|4|6|4|4|5|12	1184
  11315	1|5|5|4|3|8|9	1571
  11311	1|4|6|4|4|7|10	1186
  11181	0|5|6|5|1|6|11	598
  11077	0|4|10|4|0|11|7	405
  11068	1|4|3|5|4|5|13	989
  11067	1|4|8|4|2|15|2	1334
  11052	0|5|1|5|1|14|8	421
  10920	1|6|5|5|0|6|10	1880
  10897	0|5|7|5|0|12|5	637
  10815	0|4|1|7|2|12|7	35
  10741	1|5|8|4|0|13|4	1699
  10711	0|5|4|4|4|5|13	497
  10692	1|4|6|5|3|14|2	1215
  10683	0|6|4|4|2|8|10	715
  10673	1|4|1|6|1|13|8	907
  10563	1|4|8|4|2|13|4	1332
  10562	1|4|6|5|3|5|11	1206
  10443	1|7|1|6|1|14|1	1955
  10401	1|4|7|5|2|9|7	1290
  10331	0|4|7|6|1|10|6	317
  10176	0|4|7|5|2|10|7	306
   9990	0|4|7|6|1|8|8	315
   9976	0|4|7|6|1|14|2	321
   9832	0|6|3|4|3|5|13	692
   9773	0|4|6|6|2|12|4	244
   9768	0|6|6|4|0|13|5	775
   9743	1|4|5|4|5|13|4	1077
   9681	0|5|6|6|0|6|10	609
   9567	0|4|7|7|0|5|10	323
   9506	1|4|7|6|1|14|1	1306
   9504	1|4|7|5|2|6|10	1287
   9450	1|4|7|5|2|13|3	1294
   9418	1|4|4|8|2|13|0	1040
   9412	1|5|7|4|1|8|9	1670
   9407	0|4|6|5|3|13|4	223
   9363	0|4|8|6|0|9|7	370
   9336	0|5|6|4|2|13|5	594
   9252	1|5|4|5|3|5|11	1505
   9226	1|8|1|5|0|14|2	2056
   9225	1|5|1|4|1|14|9	1381
   9225	0|6|5|5|0|12|5	763
   9205	0|4|6|8|0|5|9	259
   9124	1|5|5|4|3|9|8	1572
   9094	0|4|7|6|1|12|4	319
   9076	1|6|2|7|1|14|0	1751
   9063	0|6|4|4|2|14|4	721
   8917	1|5|8|4|0|7|10	1693
   8896	1|4|7|4|3|9|8	1268
   8883	1|6|6|4|0|15|2	1906
   8883	0|6|6|4|0|11|7	773
   8881	0|5|6|4|2|14|4	595
   8840	1|6|3|5|2|8|8	1790
   8830	1|5|6|4|2|7|10	1635
   8735	1|4|2|6|0|12|9	950
   8716	1|5|8|4|0|12|5	1698
   8694	1|4|8|4|2|12|5	1331
   8661	0|4|9|5|0|10|7	393
   8659	1|4|5|7|2|9|5	1149
   8646	0|5|6|6|0|14|2	617
   8634	1|6|3|4|3|6|11	1766
   8575	0|5|4|8|0|13|1	509
   8456	1|4|5|8|1|13|0	1163
   8402	0|4|3|5|1|13|9	96
   8354	0|4|2|7|3|9|8	78
   8285	1|4|5|7|2|14|0	1154
   8234	1|4|8|6|0|11|4	1349
   8184	0|5|7|4|1|9|9	623
   8170	1|4|7|4|3|13|4	1272
   8156	0|6|4|6|0|6|10	735
   8129	1|5|4|4|4|8|9	1486
   8096	0|5|6|5|1|12|5	604
   8090	0|5|7|4|1|13|5	627
   8082	0|7|3|4|1|12|6	816
   8032	0|4|1|5|3|15|7	16
   8020	1|7|4|4|0|7|10	2027
   8003	1|6|5|5|0|14|2	1888
   7982	0|6|5|4|1|14|4	754
   7942	1|5|6|4|2|6|11	1634
   7941	1|5|4|4|4|9|8	1487
   7941	0|5|6|6|0|8|8	611
   7917	0|4|2|6|2|12|8	69
   7912	1|4|8|6|0|7|8	1348
   7873	1|4|5|5|4|13|3	1109
   7842	1|5|6|6|0|7|8	1657
   7825	1|6|1|4|3|5|14	1723
   7805	0|5|6|4|2|8|10	589
   7803	1|5|2|5|3|5|13	1427
   7801	1|4|5|4|5|12|5	1076
   7785	1|6|2|7|1|13|1	1750
   7757	1|4|7|7|0|11|3	1311
   7750	0|6|1|5|0|12|9	663
   7729	1|4|6|5|1|5|13	1195
   7682	0|4|7|7|0|7|8	325
   7659	0|5|6|4|2|6|12	587
   7596	0|5|5|5|2|14|3	552
   7554	1|4|7|5|2|11|5	1292
   7540	0|4|8|6|0|10|6	371
   7536	1|4|2|4|2|14|9	932
   7500	1|4|8|4|2|8|9	1327
   7453	1|4|1|5|2|14|8	897
   7423	0|4|8|6|0|11|5	372
   7347	1|5|4|7|1|5|9	1538
   7339	0|5|5|4|3|8|10	524
   7325	1|4|5|6|3|10|5	1128
   7287	1|5|5|4|1|5|14	1557
   7268	0|4|6|8|0|12|2	266
   7237	1|4|7|4|3|11|6	1270
   7224	1|6|6|4|0|8|9	1899
   7213	0|4|6|4|4|11|7	199
   7202	1|4|6|4|4|13|4	1192
   7185	0|5|8|4|0|12|6	648
   7181	0|5|6|5|1|7|10	599
   7144	1|4|7|4|3|8|9	1267
   7109	1|5|3|7|2|13|1	1459
   7063	0|7|3|5|0|14|3	829
   7041	1|5|6|5|1|5|11	1644
   7032	1|4|10|6|6|7|0	1377
   6995	0|5|5|4|3|13|5	529
   6992	1|4|4|8|2|12|1	1039
   6984	1|5|5|7|0|5|9	1612
   6963	1|6|2|6|2|14|1	1748
   6933	1|4|5|7|2|5|9	1145
   6915	1|5|7|5|0|11|5	1684
   6907	0|4|8|6|0|12|4	373
   6896	1|7|1|7|0|13|1	1957
   6892	1|5|8|4|0|5|12	1691
   6892	0|5|5|7|0|8|7	568
   6868	0|5|5|6|1|5|11	554
   6839	0|5|1|5|6|5|12	426
   6834	1|4|6|5|3|13|3	1214
   6801	0|5|10|6|5|7|0	653
   6791	1|5|4|5|3|7|9	1507
   6781	1|4|7|5|2|14|2	1295
   6756	0|6|6|4|0|12|6	774
   6737	0|4|8|6|0|13|3	374
   6735	1|5|7|4|1|5|12	1667
   6723	0|4|3|4|3|13|9	90
   6671	1|5|1|5|1|12|9	1391
   6612	0|4|7|7|0|10|5	328
   6592	0|4|2|4|4|14|8	52
   6584	1|4|7|6|1|13|2	1305
   6576	0|7|3|5|0|11|6	826
   6553	1|5|7|5|0|8|8	1681
   6548	0|4|1|6|0|12|11	21
   6544	1|5|8|4|0|11|6	1697
   6510	1|5|5|4|3|14|3	1577
   6510	1|4|1|5|3|13|8	899
   6484	1|6|3|6|1|6|9	1799
   6449	0|4|1|4|1|14|12	1
   6392	0|4|1|4|1|15|11	2
   6368	0|4|3|7|2|8|9	111
   6320	1|6|6|4|0|12|5	1903
   6311	1|5|5|4|3|11|6	1574
   6289	1|4|9|5|0|6|10	1364
   6281	1|4|6|4|4|9|8	1188
   6281	0|6|5|5|0|13|4	764
   6277	1|4|6|6|2|6|9	1229
   6265	1|7|4|4|0|6|11	2026
   6252	1|6|4|6|0|15|0	1864
   6221	1|4|6|8|0|11|2	1252
   6207	1|6|4|5|1|5|11	1843
   6150	1|5|6|5|1|8|8	1647
   6124	0|4|6|6|2|10|6	242
   6111	1|4|5|8|1|11|2	1161
   6104	0|5|5|6|1|11|5	560
   6100	1|6|3|4|3|8|9	1768
   6060	1|5|6|5|1|15|1	1654
   6060	0|5|6|5|1|13|4	605
   6034	1|4|6|4|4|12|5	1191
   5988	0|5|5|5|2|13|4	551
   5980	1|5|5|5|2|13|3	1598
   5961	1|4|6|6|2|9|6	1232
   5876	1|8|1|5|0|15|1	2057
   5876	1|7|1|6|1|15|0	1956
   5845	1|4|9|4|1|10|7	1357
   5836	1|5|4|4|4|14|3	1492
   5836	0|4|8|4|0|7|13	335
   5816	1|4|5|6|3|6|9	1124
   5778	1|6|6|4|0|9|8	1900
   5752	1|4|5|5|2|5|13	1090
   5734	1|4|6|5|3|11|5	1212
   5720	0|4|6|5|1|14|5	213
   5710	0|6|4|6|0|10|6	739
   5706	1|7|4|4|0|11|6	2031
   5703	0|4|3|5|2|12|9	98
   5680	1|5|6|6|0|5|10	1655
   5633	0|4|8|5|1|13|4	363
   5620	1|5|4|6|2|7|8	1529
   5595	0|5|1|7|0|11|8	436
   5533	1|6|6|4|0|7|10	1898
   5526	1|6|5|4|1|5|12	1868
   5523	1|4|8|6|0|6|9	1347
   5519	1|6|3|5|2|5|11	1787
   5512	1|6|4|4|2|15|2	1842
   5465	0|4|8|4|0|12|8	340
   5425	0|4|7|5|2|9|8	305
   5418	0|4|6|5|3|11|6	221
   5403	0|4|9|5|0|13|4	396
   5388	1|5|5|7|0|14|0	1621
   5359	1|4|7|4|3|12|5	1271
   5331	1|4|7|6|1|7|8	1299
   5317	1|5|5|4|3|15|2	1578
   5297	1|6|3|4|3|9|8	1769
   5285	1|5|6|5|1|6|10	1645
   5278	1|5|5|4|3|6|11	1569
   5258	0|5|5|4|3|14|4	530
